"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
"24" 0.424107142857143 0.575892857142857 0 0 0 0 0 0 0 0 0 0 0 0 0
"25" 0.388392857142857 0.611607142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
"26" 0.383928571428571 0.616071428571428 0 0 0 0 0 0 0 0 0 0 0 0 0
"27" 0.361607142857143 0.638392857142857 0 0 0 0 0 0 0 0 0 0 0 0 0
"28" 0.352678571428571 0.647321428571428 0 0 0 0 0 0 0 0 0 0 0 0 0
"29" 0.348214285714286 0.651785714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"30" 0.34375 0.65625 0 0 0 0 0 0 0 0 0 0 0 0 0
"31" 0.339285714285714 0.660714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0
"32" 0.334821428571429 0.665178571428571 0 0 0 0 0 0 0 0 0 0 0 0 0
"33" 0.325892857142857 0.674107142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
"34" 0.316964285714286 0.683035714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"35" 0.3125 0.6875 0 0 0 0 0 0 0 0 0 0 0 0 0
"36" 0.308035714285714 0.691964285714286 0 0 0 0 0 0 0 0 0 0 0 0 0
"37" 0.299107142857143 0.700892857142857 0 0 0 0 0 0 0 0 0 0 0 0 0
"38" 0.285714285714286 0.714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"39" 0.276785714285714 0.723214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0
"40" 0.272321428571429 0.727678571428571 0 0 0 0 0 0 0 0 0 0 0 0 0
"41" 0.263392857142857 0.736607142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
"42" 0.254464285714286 0.745535714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"43" 0.227678571428571 0.772321428571428 0 0 0 0 0 0 0 0 0 0 0 0 0
"44" 0.209821428571429 0.790178571428571 0 0 0 0 0 0 0 0 0 0 0 0 0
"45" 0.200892857142857 0.799107142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
"46" 0.160714285714286 0.839285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"47" 0.142857142857143 0.857142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0
"48" 0.133928571428571 0.866071428571428 0 0 0 0 0 0 0 0 0 0 0 0 0
"49" 0.129464285714286 0.870535714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"50" 0.0982142857142857 0.901785714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
"51" 0.0892857142857143 0.910714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0
"52" 0.0848214285714286 0.915178571428571 0 0 0 0 0 0 0 0 0 0 0 0 0
"53" 0.0803571428571428 0.919642857142857 0 0 0 0 0 0 0 0 0 0 0 0 0
"54" 0.0758928571428571 0.924107142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
"55" 0.03125 0.96875 0 0 0 0 0 0 0 0 0 0 0 0 0
"56" 0.0223214285714286 0.977678571428571 0 0 0 0 0 0 0 0 0 0 0 0 0
"57" 0.0178571428571429 0.982142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0
"58" 0.0133928571428571 0.986607142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
"59" 0.00892857142857143 0.991071428571428 0 0 0 0 0 0 0 0 0 0 0 0 0
"60" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"61" 0 0.963768115942029 0.036231884057971 0 0 0 0 0 0 0 0 0 0 0 0
"62" 0 0.927536231884058 0.072463768115942 0 0 0 0 0 0 0 0 0 0 0 0
"63" 0 0.91304347826087 0.0869565217391304 0 0 0 0 0 0 0 0 0 0 0 0
"64" 0 0.898550724637681 0.101449275362319 0 0 0 0 0 0 0 0 0 0 0 0
"65" 0 0.826086956521739 0.173913043478261 0 0 0 0 0 0 0 0 0 0 0 0
"66" 0 0.818840579710145 0.181159420289855 0 0 0 0 0 0 0 0 0 0 0 0
"67" 0 0.782608695652174 0.217391304347826 0 0 0 0 0 0 0 0 0 0 0 0
"68" 0 0.746376811594203 0.253623188405797 0 0 0 0 0 0 0 0 0 0 0 0
"69" 0 0.731884057971015 0.268115942028986 0 0 0 0 0 0 0 0 0 0 0 0
"70" 0 0.681159420289855 0.318840579710145 0 0 0 0 0 0 0 0 0 0 0 0
"71" 0 0.659420289855073 0.340579710144928 0 0 0 0 0 0 0 0 0 0 0 0
"72" 0 0.652173913043478 0.347826086956522 0 0 0 0 0 0 0 0 0 0 0 0
"73" 0 0.623188405797101 0.376811594202899 0 0 0 0 0 0 0 0 0 0 0 0
"74" 0 0.608695652173913 0.391304347826087 0 0 0 0 0 0 0 0 0 0 0 0
"75" 0 0.58695652173913 0.41304347826087 0 0 0 0 0 0 0 0 0 0 0 0
"76" 0 0.572463768115942 0.427536231884058 0 0 0 0 0 0 0 0 0 0 0 0
"77" 0 0.565217391304348 0.434782608695652 0 0 0 0 0 0 0 0 0 0 0 0
"78" 0 0.550724637681159 0.449275362318841 0 0 0 0 0 0 0 0 0 0 0 0
"79" 0 0.543478260869565 0.456521739130435 0 0 0 0 0 0 0 0 0 0 0 0
"80" 0 0.521739130434783 0.478260869565217 0 0 0 0 0 0 0 0 0 0 0 0
"81" 0 0.507246376811594 0.492753623188406 0 0 0 0 0 0 0 0 0 0 0 0
"82" 0 0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0
"83" 0 0.485507246376812 0.514492753623188 0 0 0 0 0 0 0 0 0 0 0 0
"84" 0 0.456521739130435 0.543478260869565 0 0 0 0 0 0 0 0 0 0 0 0
"85" 0 0.449275362318841 0.550724637681159 0 0 0 0 0 0 0 0 0 0 0 0
"86" 0 0.434782608695652 0.565217391304348 0 0 0 0 0 0 0 0 0 0 0 0
"87" 0 0.41304347826087 0.58695652173913 0 0 0 0 0 0 0 0 0 0 0 0
"88" 0 0.405797101449275 0.594202898550725 0 0 0 0 0 0 0 0 0 0 0 0
"89" 0 0.391304347826087 0.608695652173913 0 0 0 0 0 0 0 0 0 0 0 0
"90" 0 0.369565217391304 0.630434782608696 0 0 0 0 0 0 0 0 0 0 0 0
"91" 0 0.36231884057971 0.63768115942029 0 0 0 0 0 0 0 0 0 0 0 0
"92" 0 0.355072463768116 0.644927536231884 0 0 0 0 0 0 0 0 0 0 0 0
"93" 0 0.347826086956522 0.652173913043478 0 0 0 0 0 0 0 0 0 0 0 0
"94" 0 0.340579710144928 0.659420289855073 0 0 0 0 0 0 0 0 0 0 0 0
"95" 0 0.333333333333333 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0
"96" 0 0.326086956521739 0.673913043478261 0 0 0 0 0 0 0 0 0 0 0 0
"97" 0 0.318840579710145 0.681159420289855 0 0 0 0 0 0 0 0 0 0 0 0
"98" 0 0.311594202898551 0.688405797101449 0 0 0 0 0 0 0 0 0 0 0 0
"99" 0 0.289855072463768 0.710144927536232 0 0 0 0 0 0 0 0 0 0 0 0
"100" 0 0.253623188405797 0.746376811594203 0 0 0 0 0 0 0 0 0 0 0 0
"101" 0 0.246376811594203 0.753623188405797 0 0 0 0 0 0 0 0 0 0 0 0
"102" 0 0.239130434782609 0.760869565217391 0 0 0 0 0 0 0 0 0 0 0 0
"103" 0 0.22463768115942 0.77536231884058 0 0 0 0 0 0 0 0 0 0 0 0
"104" 0 0.210144927536232 0.789855072463768 0 0 0 0 0 0 0 0 0 0 0 0
"105" 0 0.166666666666667 0.833333333333333 0 0 0 0 0 0 0 0 0 0 0 0
"106" 0 0.144927536231884 0.855072463768116 0 0 0 0 0 0 0 0 0 0 0 0
"107" 0 0.130434782608696 0.869565217391304 0 0 0 0 0 0 0 0 0 0 0 0
"108" 0 0.108695652173913 0.891304347826087 0 0 0 0 0 0 0 0 0 0 0 0
"109" 0 0.0942028985507246 0.905797101449275 0 0 0 0 0 0 0 0 0 0 0 0
"110" 0 0.0797101449275362 0.920289855072464 0 0 0 0 0 0 0 0 0 0 0 0
"111" 0 0.072463768115942 0.927536231884058 0 0 0 0 0 0 0 0 0 0 0 0
"112" 0 0.0652173913043478 0.934782608695652 0 0 0 0 0 0 0 0 0 0 0 0
"113" 0 0.0579710144927536 0.942028985507246 0 0 0 0 0 0 0 0 0 0 0 0
"114" 0 0.0507246376811594 0.949275362318841 0 0 0 0 0 0 0 0 0 0 0 0
"115" 0 0.036231884057971 0.963768115942029 0 0 0 0 0 0 0 0 0 0 0 0
"116" 0 0.0289855072463768 0.971014492753623 0 0 0 0 0 0 0 0 0 0 0 0
"117" 0 0.0144927536231884 0.985507246376812 0 0 0 0 0 0 0 0 0 0 0 0
"118" 0 0.0072463768115942 0.992753623188406 0 0 0 0 0 0 0 0 0 0 0 0
"119" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"120" 0 0 0.989473684210526 0.0105263157894737 0 0 0 0 0 0 0 0 0 0 0
"121" 0 0 0.978947368421053 0.0210526315789474 0 0 0 0 0 0 0 0 0 0 0
"122" 0 0 0.947368421052632 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0
"123" 0 0 0.936842105263158 0.0631578947368421 0 0 0 0 0 0 0 0 0 0 0
"124" 0 0 0.91578947368421 0.0842105263157895 0 0 0 0 0 0 0 0 0 0 0
"125" 0 0 0.905263157894737 0.0947368421052632 0 0 0 0 0 0 0 0 0 0 0
"126" 0 0 0.894736842105263 0.105263157894737 0 0 0 0 0 0 0 0 0 0 0
"127" 0 0 0.884210526315789 0.115789473684211 0 0 0 0 0 0 0 0 0 0 0
"128" 0 0 0.863157894736842 0.136842105263158 0 0 0 0 0 0 0 0 0 0 0
"129" 0 0 0.852631578947368 0.147368421052632 0 0 0 0 0 0 0 0 0 0 0
"130" 0 0 0.831578947368421 0.168421052631579 0 0 0 0 0 0 0 0 0 0 0
"131" 0 0 0.821052631578947 0.178947368421053 0 0 0 0 0 0 0 0 0 0 0
"132" 0 0 0.789473684210526 0.210526315789474 0 0 0 0 0 0 0 0 0 0 0
"133" 0 0 0.736842105263158 0.263157894736842 0 0 0 0 0 0 0 0 0 0 0
"134" 0 0 0.726315789473684 0.273684210526316 0 0 0 0 0 0 0 0 0 0 0
"135" 0 0 0.715789473684211 0.284210526315789 0 0 0 0 0 0 0 0 0 0 0
"136" 0 0 0.705263157894737 0.294736842105263 0 0 0 0 0 0 0 0 0 0 0
"137" 0 0 0.694736842105263 0.305263157894737 0 0 0 0 0 0 0 0 0 0 0
"138" 0 0 0.684210526315789 0.315789473684211 0 0 0 0 0 0 0 0 0 0 0
"139" 0 0 0.673684210526316 0.326315789473684 0 0 0 0 0 0 0 0 0 0 0
"140" 0 0 0.652631578947368 0.347368421052632 0 0 0 0 0 0 0 0 0 0 0
"141" 0 0 0.621052631578947 0.378947368421053 0 0 0 0 0 0 0 0 0 0 0
"142" 0 0 0.6 0.4 0 0 0 0 0 0 0 0 0 0 0
"143" 0 0 0.589473684210526 0.410526315789474 0 0 0 0 0 0 0 0 0 0 0
"144" 0 0 0.578947368421053 0.421052631578947 0 0 0 0 0 0 0 0 0 0 0
"145" 0 0 0.568421052631579 0.431578947368421 0 0 0 0 0 0 0 0 0 0 0
"146" 0 0 0.557894736842105 0.442105263157895 0 0 0 0 0 0 0 0 0 0 0
"147" 0 0 0.526315789473684 0.473684210526316 0 0 0 0 0 0 0 0 0 0 0
"148" 0 0 0.51578947368421 0.484210526315789 0 0 0 0 0 0 0 0 0 0 0
"149" 0 0 0.505263157894737 0.494736842105263 0 0 0 0 0 0 0 0 0 0 0
"150" 0 0 0.484210526315789 0.51578947368421 0 0 0 0 0 0 0 0 0 0 0
"151" 0 0 0.463157894736842 0.536842105263158 0 0 0 0 0 0 0 0 0 0 0
"152" 0 0 0.452631578947368 0.547368421052632 0 0 0 0 0 0 0 0 0 0 0
"153" 0 0 0.442105263157895 0.557894736842105 0 0 0 0 0 0 0 0 0 0 0
"154" 0 0 0.421052631578947 0.578947368421053 0 0 0 0 0 0 0 0 0 0 0
"155" 0 0 0.410526315789474 0.589473684210526 0 0 0 0 0 0 0 0 0 0 0
"156" 0 0 0.4 0.6 0 0 0 0 0 0 0 0 0 0 0
"157" 0 0 0.389473684210526 0.610526315789474 0 0 0 0 0 0 0 0 0 0 0
"158" 0 0 0.378947368421053 0.621052631578947 0 0 0 0 0 0 0 0 0 0 0
"159" 0 0 0.357894736842105 0.642105263157895 0 0 0 0 0 0 0 0 0 0 0
"160" 0 0 0.347368421052632 0.652631578947368 0 0 0 0 0 0 0 0 0 0 0
"161" 0 0 0.305263157894737 0.694736842105263 0 0 0 0 0 0 0 0 0 0 0
"162" 0 0 0.263157894736842 0.736842105263158 0 0 0 0 0 0 0 0 0 0 0
"163" 0 0 0.252631578947368 0.747368421052632 0 0 0 0 0 0 0 0 0 0 0
"164" 0 0 0.242105263157895 0.757894736842105 0 0 0 0 0 0 0 0 0 0 0
"165" 0 0 0.231578947368421 0.768421052631579 0 0 0 0 0 0 0 0 0 0 0
"166" 0 0 0.210526315789474 0.789473684210526 0 0 0 0 0 0 0 0 0 0 0
"167" 0 0 0.2 0.8 0 0 0 0 0 0 0 0 0 0 0
"168" 0 0 0.189473684210526 0.810526315789474 0 0 0 0 0 0 0 0 0 0 0
"169" 0 0 0.157894736842105 0.842105263157895 0 0 0 0 0 0 0 0 0 0 0
"170" 0 0 0.126315789473684 0.873684210526316 0 0 0 0 0 0 0 0 0 0 0
"171" 0 0 0.105263157894737 0.894736842105263 0 0 0 0 0 0 0 0 0 0 0
"172" 0 0 0.0736842105263158 0.926315789473684 0 0 0 0 0 0 0 0 0 0 0
"173" 0 0 0.0631578947368421 0.936842105263158 0 0 0 0 0 0 0 0 0 0 0
"174" 0 0 0.0526315789473684 0.947368421052632 0 0 0 0 0 0 0 0 0 0 0
"175" 0 0 0.0421052631578947 0.957894736842105 0 0 0 0 0 0 0 0 0 0 0
"176" 0 0 0.0210526315789474 0.978947368421053 0 0 0 0 0 0 0 0 0 0 0
"177" 0 0 0.0105263157894737 0.989473684210526 0 0 0 0 0 0 0 0 0 0 0
"178" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"179" 0 0 0 0.981481481481481 0.0185185185185185 0 0 0 0 0 0 0 0 0 0
"180" 0 0 0 0.944444444444444 0.0555555555555556 0 0 0 0 0 0 0 0 0 0
"181" 0 0 0 0.916666666666667 0.0833333333333333 0 0 0 0 0 0 0 0 0 0
"182" 0 0 0 0.907407407407407 0.0925925925925926 0 0 0 0 0 0 0 0 0 0
"183" 0 0 0 0.898148148148148 0.101851851851852 0 0 0 0 0 0 0 0 0 0
"184" 0 0 0 0.87037037037037 0.12962962962963 0 0 0 0 0 0 0 0 0 0
"185" 0 0 0 0.861111111111111 0.138888888888889 0 0 0 0 0 0 0 0 0 0
"186" 0 0 0 0.851851851851852 0.148148148148148 0 0 0 0 0 0 0 0 0 0
"187" 0 0 0 0.842592592592593 0.157407407407407 0 0 0 0 0 0 0 0 0 0
"188" 0 0 0 0.833333333333333 0.166666666666667 0 0 0 0 0 0 0 0 0 0
"189" 0 0 0 0.824074074074074 0.175925925925926 0 0 0 0 0 0 0 0 0 0
"190" 0 0 0 0.814814814814815 0.185185185185185 0 0 0 0 0 0 0 0 0 0
"191" 0 0 0 0.787037037037037 0.212962962962963 0 0 0 0 0 0 0 0 0 0
"192" 0 0 0 0.768518518518518 0.231481481481481 0 0 0 0 0 0 0 0 0 0
"193" 0 0 0 0.759259259259259 0.240740740740741 0 0 0 0 0 0 0 0 0 0
"194" 0 0 0 0.703703703703704 0.296296296296296 0 0 0 0 0 0 0 0 0 0
"195" 0 0 0 0.694444444444444 0.305555555555556 0 0 0 0 0 0 0 0 0 0
"196" 0 0 0 0.648148148148148 0.351851851851852 0 0 0 0 0 0 0 0 0 0
"197" 0 0 0 0.611111111111111 0.388888888888889 0 0 0 0 0 0 0 0 0 0
"198" 0 0 0 0.601851851851852 0.398148148148148 0 0 0 0 0 0 0 0 0 0
"199" 0 0 0 0.583333333333333 0.416666666666667 0 0 0 0 0 0 0 0 0 0
"200" 0 0 0 0.574074074074074 0.425925925925926 0 0 0 0 0 0 0 0 0 0
"201" 0 0 0 0.564814814814815 0.435185185185185 0 0 0 0 0 0 0 0 0 0
"202" 0 0 0 0.555555555555556 0.444444444444444 0 0 0 0 0 0 0 0 0 0
"203" 0 0 0 0.537037037037037 0.462962962962963 0 0 0 0 0 0 0 0 0 0
"204" 0 0 0 0.518518518518518 0.481481481481481 0 0 0 0 0 0 0 0 0 0
"205" 0 0 0 0.509259259259259 0.490740740740741 0 0 0 0 0 0 0 0 0 0
"206" 0 0 0 0.5 0.5 0 0 0 0 0 0 0 0 0 0
"207" 0 0 0 0.490740740740741 0.509259259259259 0 0 0 0 0 0 0 0 0 0
"208" 0 0 0 0.472222222222222 0.527777777777778 0 0 0 0 0 0 0 0 0 0
"209" 0 0 0 0.444444444444444 0.555555555555556 0 0 0 0 0 0 0 0 0 0
"210" 0 0 0 0.435185185185185 0.564814814814815 0 0 0 0 0 0 0 0 0 0
"211" 0 0 0 0.425925925925926 0.574074074074074 0 0 0 0 0 0 0 0 0 0
"212" 0 0 0 0.416666666666667 0.583333333333333 0 0 0 0 0 0 0 0 0 0
"213" 0 0 0 0.324074074074074 0.675925925925926 0 0 0 0 0 0 0 0 0 0
"214" 0 0 0 0.305555555555556 0.694444444444444 0 0 0 0 0 0 0 0 0 0
"215" 0 0 0 0.287037037037037 0.712962962962963 0 0 0 0 0 0 0 0 0 0
"216" 0 0 0 0.277777777777778 0.722222222222222 0 0 0 0 0 0 0 0 0 0
"217" 0 0 0 0.259259259259259 0.740740740740741 0 0 0 0 0 0 0 0 0 0
"218" 0 0 0 0.25 0.75 0 0 0 0 0 0 0 0 0 0
"219" 0 0 0 0.240740740740741 0.759259259259259 0 0 0 0 0 0 0 0 0 0
"220" 0 0 0 0.194444444444444 0.805555555555555 0 0 0 0 0 0 0 0 0 0
"221" 0 0 0 0.185185185185185 0.814814814814815 0 0 0 0 0 0 0 0 0 0
"222" 0 0 0 0.175925925925926 0.824074074074074 0 0 0 0 0 0 0 0 0 0
"223" 0 0 0 0.166666666666667 0.833333333333333 0 0 0 0 0 0 0 0 0 0
"224" 0 0 0 0.157407407407407 0.842592592592593 0 0 0 0 0 0 0 0 0 0
"225" 0 0 0 0.148148148148148 0.851851851851852 0 0 0 0 0 0 0 0 0 0
"226" 0 0 0 0.12962962962963 0.87037037037037 0 0 0 0 0 0 0 0 0 0
"227" 0 0 0 0.12037037037037 0.87962962962963 0 0 0 0 0 0 0 0 0 0
"228" 0 0 0 0.101851851851852 0.898148148148148 0 0 0 0 0 0 0 0 0 0
"229" 0 0 0 0.0925925925925926 0.907407407407407 0 0 0 0 0 0 0 0 0 0
"230" 0 0 0 0.0833333333333333 0.916666666666667 0 0 0 0 0 0 0 0 0 0
"231" 0 0 0 0.0740740740740741 0.925925925925926 0 0 0 0 0 0 0 0 0 0
"232" 0 0 0 0.0648148148148148 0.935185185185185 0 0 0 0 0 0 0 0 0 0
"233" 0 0 0 0.0462962962962963 0.953703703703704 0 0 0 0 0 0 0 0 0 0
"234" 0 0 0 0.037037037037037 0.962962962962963 0 0 0 0 0 0 0 0 0 0
"235" 0 0 0 0.0185185185185185 0.981481481481481 0 0 0 0 0 0 0 0 0 0
"236" 0 0 0 0.00925925925925926 0.990740740740741 0 0 0 0 0 0 0 0 0 0
"237" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"238" 0 0 0 0 0.987012987012987 0.012987012987013 0 0 0 0 0 0 0 0 0
"239" 0 0 0 0 0.974025974025974 0.0259740259740261 0 0 0 0 0 0 0 0 0
"240" 0 0 0 0 0.961038961038961 0.0389610389610391 0 0 0 0 0 0 0 0 0
"241" 0 0 0 0 0.948051948051948 0.0519480519480521 0 0 0 0 0 0 0 0 0
"242" 0 0 0 0 0.935064935064935 0.0649350649350651 0 0 0 0 0 0 0 0 0
"243" 0 0 0 0 0.922077922077922 0.0779220779220782 0 0 0 0 0 0 0 0 0
"244" 0 0 0 0 0.909090909090909 0.0909090909090912 0 0 0 0 0 0 0 0 0
"245" 0 0 0 0 0.896103896103896 0.103896103896104 0 0 0 0 0 0 0 0 0
"246" 0 0 0 0 0.883116883116883 0.116883116883117 0 0 0 0 0 0 0 0 0
"247" 0 0 0 0 0.87012987012987 0.12987012987013 0 0 0 0 0 0 0 0 0
"248" 0 0 0 0 0.857142857142857 0.142857142857143 0 0 0 0 0 0 0 0 0
"249" 0 0 0 0 0.727272727272727 0.272727272727274 0 0 0 0 0 0 0 0 0
"250" 0 0 0 0 0.688311688311687 0.311688311688313 0 0 0 0 0 0 0 0 0
"251" 0 0 0 0 0.675324675324674 0.324675324675326 0 0 0 0 0 0 0 0 0
"252" 0 0 0 0 0.662337662337661 0.337662337662339 0 0 0 0 0 0 0 0 0
"253" 0 0 0 0 0.623376623376622 0.376623376623378 0 0 0 0 0 0 0 0 0
"254" 0 0 0 0 0.610389610389609 0.389610389610391 0 0 0 0 0 0 0 0 0
"255" 0 0 0 0 0.597402597402596 0.402597402597404 0 0 0 0 0 0 0 0 0
"256" 0 0 0 0 0.584415584415583 0.415584415584417 0 0 0 0 0 0 0 0 0
"257" 0 0 0 0 0.57142857142857 0.42857142857143 0 0 0 0 0 0 0 0 0
"258" 0 0 0 0 0.545454545454544 0.454545454545456 0 0 0 0 0 0 0 0 0
"259" 0 0 0 0 0.532467532467531 0.467532467532469 0 0 0 0 0 0 0 0 0
"260" 0 0 0 0 0.506493506493505 0.493506493506495 0 0 0 0 0 0 0 0 0
"261" 0 0 0 0 0.493506493506492 0.506493506493508 0 0 0 0 0 0 0 0 0
"262" 0 0 0 0 0.480519480519479 0.519480519480521 0 0 0 0 0 0 0 0 0
"263" 0 0 0 0 0.467532467532466 0.532467532467534 0 0 0 0 0 0 0 0 0
"264" 0 0 0 0 0.454545454545453 0.545454545454547 0 0 0 0 0 0 0 0 0
"265" 0 0 0 0 0.44155844155844 0.55844155844156 0 0 0 0 0 0 0 0 0
"266" 0 0 0 0 0.428571428571427 0.571428571428573 0 0 0 0 0 0 0 0 0
"267" 0 0 0 0 0.415584415584414 0.584415584415586 0 0 0 0 0 0 0 0 0
"268" 0 0 0 0 0.402597402597401 0.597402597402599 0 0 0 0 0 0 0 0 0
"269" 0 0 0 0 0.389610389610388 0.610389610389612 0 0 0 0 0 0 0 0 0
"270" 0 0 0 0 0.376623376623375 0.623376623376625 0 0 0 0 0 0 0 0 0
"271" 0 0 0 0 0.363636363636362 0.636363636363638 0 0 0 0 0 0 0 0 0
"272" 0 0 0 0 0.350649350649349 0.649350649350651 0 0 0 0 0 0 0 0 0
"273" 0 0 0 0 0.324675324675323 0.675324675324677 0 0 0 0 0 0 0 0 0
"274" 0 0 0 0 0.31168831168831 0.68831168831169 0 0 0 0 0 0 0 0 0
"275" 0 0 0 0 0.298701298701297 0.701298701298703 0 0 0 0 0 0 0 0 0
"276" 0 0 0 0 0.285714285714284 0.714285714285716 0 0 0 0 0 0 0 0 0
"277" 0 0 0 0 0.272727272727271 0.72727272727273 0 0 0 0 0 0 0 0 0
"278" 0 0 0 0 0.259740259740258 0.740259740259743 0 0 0 0 0 0 0 0 0
"279" 0 0 0 0 0.246753246753245 0.753246753246755 0 0 0 0 0 0 0 0 0
"280" 0 0 0 0 0.233766233766232 0.766233766233768 0 0 0 0 0 0 0 0 0
"281" 0 0 0 0 0.220779220779218 0.779220779220782 0 0 0 0 0 0 0 0 0
"282" 0 0 0 0 0.207792207792205 0.792207792207795 0 0 0 0 0 0 0 0 0
"283" 0 0 0 0 0.194805194805192 0.805194805194808 0 0 0 0 0 0 0 0 0
"284" 0 0 0 0 0.181818181818179 0.818181818181821 0 0 0 0 0 0 0 0 0
"285" 0 0 0 0 0.168831168831166 0.831168831168834 0 0 0 0 0 0 0 0 0
"286" 0 0 0 0 0.14285714285714 0.85714285714286 0 0 0 0 0 0 0 0 0
"287" 0 0 0 0 0.129870129870127 0.870129870129873 0 0 0 0 0 0 0 0 0
"288" 0 0 0 0 0.103896103896101 0.896103896103899 0 0 0 0 0 0 0 0 0
"289" 0 0 0 0 0.0909090909090882 0.909090909090912 0 0 0 0 0 0 0 0 0
"290" 0 0 0 0 0.0779220779220752 0.922077922077925 0 0 0 0 0 0 0 0 0
"291" 0 0 0 0 0.0649350649350622 0.935064935064938 0 0 0 0 0 0 0 0 0
"292" 0 0 0 0 0.0519480519480491 0.948051948051951 0 0 0 0 0 0 0 0 0
"293" 0 0 0 0 0.0389610389610361 0.961038961038964 0 0 0 0 0 0 0 0 0
"294" 0 0 0 0 0.0259740259740231 0.974025974025977 0 0 0 0 0 0 0 0 0
"295" 0 0 0 0 0.0129870129870101 0.98701298701299 0 0 0 0 0 0 0 0 0
"296" 0 0 0 0 0 0.999999999999996 3.55271367880049e-15 0 0 0 0 0 0 0 0
"297" 0 0 0 0 0 0.984374999999996 0.0156250000000035 0 0 0 0 0 0 0 0
"298" 0 0 0 0 0 0.968749999999997 0.0312500000000034 0 0 0 0 0 0 0 0
"299" 0 0 0 0 0 0.953124999999997 0.0468750000000034 0 0 0 0 0 0 0 0
"300" 0 0 0 0 0 0.937499999999997 0.0625000000000033 0 0 0 0 0 0 0 0
"301" 0 0 0 0 0 0.921874999999997 0.0781250000000033 0 0 0 0 0 0 0 0
"302" 0 0 0 0 0 0.906249999999997 0.0937500000000032 0 0 0 0 0 0 0 0
"303" 0 0 0 0 0 0.890624999999997 0.109375000000003 0 0 0 0 0 0 0 0
"304" 0 0 0 0 0 0.874999999999997 0.125000000000003 0 0 0 0 0 0 0 0
