"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16"
"29" 0.12125318877551 0.615871909882738 0.262874901341752 0 0 0 0 0 0 0 0 0 0 0 0 0
"30" 0.1181640625 0.615347677831492 0.266488259668508 0 0 0 0 0 0 0 0 0 0 0 0 0
"31" 0.115114795918367 0.614758921524411 0.270126282557222 0 0 0 0 0 0 0 0 0 0 0 0 0
"32" 0.112105389030612 0.614105640961495 0.273788970007893 0 0 0 0 0 0 0 0 0 0 0 0 0
"33" 0.106206154336735 0.612605507068159 0.281188338595107 0 0 0 0 0 0 0 0 0 0 0 0 0
"34" 0.100466358418367 0.610847276151483 0.28868636543015 0 0 0 0 0 0 0 0 0 0 0 0 0
"35" 0.09765625 0.609871374309392 0.292472375690608 0 0 0 0 0 0 0 0 0 0 0 0 0
"36" 0.0948860012755102 0.608830948211467 0.296283050513023 0 0 0 0 0 0 0 0 0 0 0 0 0
"37" 0.0894650829081633 0.606556523248111 0.303978393843725 0 0 0 0 0 0 0 0 0 0 0 0 0
"38" 0.0816326530612245 0.602660953884316 0.315706393054459 0 0 0 0 0 0 0 0 0 0 0 0 0
"39" 0.0766103316326531 0.599741286362611 0.323648382004736 0 0 0 0 0 0 0 0 0 0 0 0 0
"40" 0.0741589604591837 0.598184666218006 0.32765637332281 0 0 0 0 0 0 0 0 0 0 0 0 0
"41" 0.0693757971938776 0.594877853161292 0.33574634964483 0 0 0 0 0 0 0 0 0 0 0 0 0
"42" 0.0647520727040816 0.591312943081238 0.34393498421468 0 0 0 0 0 0 0 0 0 0 0 0 0
"43" 0.0518375318877551 0.579069630701037 0.369092837411208 0 0 0 0 0 0 0 0 0 0 0 0 0
"44" 0.0440250318877551 0.569616937330871 0.386358030781373 0 0 0 0 0 0 0 0 0 0 0 0 0
"45" 0.0403579400510204 0.564503445110779 0.3951386148382 0 0 0 0 0 0 0 0 0 0 0 0 0
"46" 0.0258290816326531 0.538298779456534 0.435872138910813 0 0 0 0 0 0 0 0 0 0 0 0 0
"47" 0.0204081632653061 0.524974630736272 0.454617205998421 0 0 0 0 0 0 0 0 0 0 0 0 0
"48" 0.017936862244898 0.517925410841132 0.46413772691397 0 0 0 0 0 0 0 0 0 0 0 0 0
"49" 0.0167610012755102 0.514304014509809 0.46893498421468 0 0 0 0 0 0 0 0 0 0 0 0 0
"50" 0.00964604591836735 0.487147561027173 0.503206393054459 0 0 0 0 0 0 0 0 0 0 0 0 0
"51" 0.0079719387755102 0.478807856015334 0.513220205209156 0 0 0 0 0 0 0 0 0 0 0 0 0
"52" 0.00719467474489796 0.474541217125662 0.51826410812944 0 0 0 0 0 0 0 0 0 0 0 0 0
"53" 0.00645727040816326 0.470210053980156 0.523332675611681 0 0 0 0 0 0 0 0 0 0 0 0 0
"54" 0.00575972576530612 0.465814366578814 0.52842590765588 0 0 0 0 0 0 0 0 0 0 0 0 0
"55" 0.0009765625 0.418308658494475 0.580714779005525 0 0 0 0 0 0 0 0 0 0 0 0 0
"56" 0.000498246173469388 0.408033225807588 0.591468528018942 0 0 0 0 0 0 0 0 0 0 0 0 0
"57" 0.000318877551020408 0.402798723080392 0.596882399368587 0 0 0 0 0 0 0 0 0 0 0 0 0
"58" 0.00017936862244898 0.397499696097362 0.602320935280189 0 0 0 0 0 0 0 0 0 0 0 0 0
"59" 7.9719387755102e-05 0.392136144858496 0.607784135753749 0 0 0 0 0 0 0 0 0 0 0 0 0
"60" 0 0.38121546961326 0.61878453038674 0 0 0 0 0 0 0 0 0 0 0 0 0
"61" 0 0.354091600608536 0.645130891149877 0.000777508241587361 0 0 0 0 0 0 0 0 0 0 0 0
"62" 0 0.327968612378893 0.668921354654757 0.00311003296634944 0 0 0 0 0 0 0 0 0 0 0 0
"63" 0 0.31779966370406 0.677721888824397 0.0044784474715432 0 0 0 0 0 0 0 0 0 0 0 0
"64" 0 0.307790855953239 0.686113479432716 0.00609566461404491 0 0 0 0 0 0 0 0 0 0 0 0
"65" 0 0.260148931059332 0.721937279054495 0.0179137898861728 0 0 0 0 0 0 0 0 0 0 0 0
"66" 0 0.25560493234046 0.724957361619856 0.019437706039684 0 0 0 0 0 0 0 0 0 0 0 0
"67" 0 0.233485467211146 0.738524236091709 0.027990296697145 0 0 0 0 0 0 0 0 0 0 0 0
"68" 0 0.212366882856914 0.749535213305305 0.0380979038377807 0 0 0 0 0 0 0 0 0 0 0 0
"69" 0 0.204199695732244 0.753223952958432 0.0425763513093239 0 0 0 0 0 0 0 0 0 0 0 0
"70" 0 0.176875650572504 0.762914111198971 0.0602102382285252 0 0 0 0 0 0 0 0 0 0 0 0
"71" 0 0.165765873969093 0.765533497804248 0.0687006282266592 0 0 0 0 0 0 0 0 0 0 0 0
"72" 0 0.162142685563296 0.766202154892013 0.0716551595446912 0 0 0 0 0 0 0 0 0 0 0 0
"73" 0 0.14805028425014 0.767854424339771 0.084095291410089 0 0 0 0 0 0 0 0 0 0 0 0
"74" 0 0.141244294979582 0.768067143721668 0.0906885612987498 0 0 0 0 0 0 0 0 0 0 0 0
"75" 0 0.13133557530627 0.767619453617037 0.101044971076693 0 0 0 0 0 0 0 0 0 0 0 0
"76" 0 0.124929938345744 0.766809814095632 0.108260247558624 0 0 0 0 0 0 0 0 0 0 0 0
"77" 0 0.121787172711987 0.766251640499433 0.11196118678858 0 0 0 0 0 0 0 0 0 0 0 0
"78" 0 0.115621747137481 0.764828585636046 0.119549667226473 0 0 0 0 0 0 0 0 0 0 0 0
"79" 0 0.112599087196733 0.763963704368857 0.123437208434409 0 0 0 0 0 0 0 0 0 0 0 0
"80" 0 0.103771318760509 0.760755645225309 0.135473036014182 0 0 0 0 0 0 0 0 0 0 0 0
"81" 0 0.0980863159580431 0.758105759677959 0.143807924363998 0 0 0 0 0 0 0 0 0 0 0 0
"82" 0 0.0953038674033149 0.756627463068788 0.148068669527897 0 0 0 0 0 0 0 0 0 0 0 0
"83" 0 0.0898590759868684 0.753364162179456 0.156776761833675 0 0 0 0 0 0 0 0 0 0 0 0
"84" 0 0.0794499159260149 0.745610729716829 0.174939354357156 0 0 0 0 0 0 0 0 0 0 0 0
"85" 0 0.0769477139883097 0.743416781875346 0.179635504136344 0 0 0 0 0 0 0 0 0 0 0 0
"86" 0 0.0720634158059092 0.738722178521391 0.1892144056727 0 0 0 0 0 0 0 0 0 0 0 0
"87" 0 0.0650372327648331 0.73091350431298 0.204049262922187 0 0 0 0 0 0 0 0 0 0 0 0
"88" 0 0.0627752422131476 0.728106141129516 0.209118616657337 0 0 0 0 0 0 0 0 0 0 0 0
"89" 0 0.0583713668027865 0.722184707091597 0.219443926105617 0 0 0 0 0 0 0 0 0 0 0 0
"90" 0 0.0520658179197694 0.712535786857241 0.235398395222989 0 0 0 0 0 0 0 0 0 0 0 0
"91" 0 0.0500440387541036 0.709115008331796 0.240840952914101 0 0 0 0 0 0 0 0 0 0 0 0
"92" 0 0.0480622948194411 0.70559199391602 0.246345711264539 0 0 0 0 0 0 0 0 0 0 0 0
"93" 0 0.0461205861157819 0.701966743609913 0.251912670274305 0 0 0 0 0 0 0 0 0 0 0 0
"94" 0 0.0442189126431259 0.698239257413477 0.257541829943397 0 0 0 0 0 0 0 0 0 0 0 0
"95" 0 0.0423572744014733 0.69440953532671 0.263233190271817 0 0 0 0 0 0 0 0 0 0 0 0
"96" 0 0.0405356713908239 0.690477577349613 0.268986751259563 0 0 0 0 0 0 0 0 0 0 0 0
"97" 0 0.0387541036111778 0.686443383482185 0.274802512906637 0 0 0 0 0 0 0 0 0 0 0 0
"98" 0 0.037012571062535 0.682306953724428 0.280680475213037 0 0 0 0 0 0 0 0 0 0 0 0
"99" 0 0.0320281848026263 0.669284249109173 0.298687566088201 0 0 0 0 0 0 0 0 0 0 0 0
"100" 0 0.0245215789895108 0.645535023610477 0.329943397400012 0 0 0 0 0 0 0 0 0 0 0 0
"101" 0 0.0231403635198975 0.640478470839747 0.336381165640356 0 0 0 0 0 0 0 0 0 0 0 0
"102" 0 0.0217991832812875 0.635319682178686 0.342881134540026 0 0 0 0 0 0 0 0 0 0 0 0
"103" 0 0.0192369284970774 0.624695397185575 0.356067674317348 0 0 0 0 0 0 0 0 0 0 0 0
"104" 0 0.0168348146368805 0.613662168631142 0.369503016731977 0 0 0 0 0 0 0 0 0 0 0 0
"105" 0 0.0105893186003683 0.578108821599918 0.411301859799714 0 0 0 0 0 0 0 0 0 0 0 0
"106" 0 0.00800704620065658 0.558951963564847 0.433040990234496 0 0 0 0 0 0 0 0 0 0 0 0
"107" 0 0.00648570742253183 0.545669545423148 0.44784474715432 0 0 0 0 0 0 0 0 0 0 0 0
"108" 0 0.00450396348786932 0.524979149033123 0.470516887479007 0 0 0 0 0 0 0 0 0 0 0 0
"109" 0 0.0033829770197774 0.510674371988122 0.4859426509921 0 0 0 0 0 0 0 0 0 0 0 0
"110" 0 0.00242213147569862 0.4959606513818 0.501617217142502 0 0 0 0 0 0 0 0 0 0 0 0
"111" 0 0.00200176155016414 0.488450437243143 0.509547801206693 0 0 0 0 0 0 0 0 0 0 0 0
"112" 0 0.00162142685563296 0.480837987214156 0.517540585930211 0 0 0 0 0 0 0 0 0 0 0 0
"113" 0 0.00128112739210505 0.473123301294839 0.525595571313056 0 0 0 0 0 0 0 0 0 0 0 0
"114" 0 0.000980863159580431 0.465306379485192 0.533712757355228 0 0 0 0 0 0 0 0 0 0 0 0
"115" 0 0.000500440387541036 0.449365828194906 0.550133731417553 0 0 0 0 0 0 0 0 0 0 0 0
"116" 0 0.000320281848026263 0.441242198714268 0.558437519437706 0 0 0 0 0 0 0 0 0 0 0 0
"117" 0 8.00704620065658e-05 0.424688232082 0.575231697455993 0 0 0 0 0 0 0 0 0 0 0 0
"118" 0 2.00176155016414e-05 0.416257894930371 0.583722087454127 0 0 0 0 0 0 0 0 0 0 0 0
"119" 0 0 0.407725321888412 0.592274678111588 0 0 0 0 0 0 0 0 0 0 0 0
"120" 0 0 0.399186808222272 0.600761338005366 5.18537723619393e-05 0 0 0 0 0 0 0 0 0 0 0
"121" 0 0 0.390738649198103 0.60905393571245 0.000207415089447757 0 0 0 0 0 0 0 0 0 0 0
"122" 0 0 0.365936299977411 0.63276735571354 0.00129634430904848 0 0 0 0 0 0 0 0 0 0 0
"123" 0 0 0.35784955952112 0.64028370467385 0.00186673580502982 0 0 0 0 0 0 0 0 0 0 0
"124" 0 0 0.341947142534448 0.654734216034388 0.00331864143116412 0 0 0 0 0 0 0 0 0 0 0
"125" 0 0 0.334131466004066 0.661668378434617 0.00420015556131709 0 0 0 0 0 0 0 0 0 0 0
"126" 0 0 0.326406144115654 0.668408478648152 0.00518537723619393 0 0 0 0 0 0 0 0 0 0 0
"127" 0 0 0.318771176869212 0.674954516674994 0.00627430645579466 0 0 0 0 0 0 0 0 0 0 0
"128" 0 0 0.303772306302236 0.687464406168596 0.00876328752916775 0 0 0 0 0 0 0 0 0 0 0
"129" 0 0 0.296408402981703 0.693428257635357 0.0101633393829401 0 0 0 0 0 0 0 0 0 0 0
"130" 0 0 0.281951660266546 0.704773774008797 0.0132745657246565 0 0 0 0 0 0 0 0 0 0 0
"131" 0 0 0.274858820871922 0.710155438915477 0.0149857402126005 0 0 0 0 0 0 0 0 0 0 0
"132" 0 0 0.254122430539869 0.725136060515355 0.0207415089447757 0 0 0 0 0 0 0 0 0 0 0
"133" 0 0 0.221368872825841 0.746222519447946 0.0324086077262121 0 0 0 0 0 0 0 0 0 0 0
"134" 0 0 0.215089225208945 0.749857624674384 0.035053150116671 0 0 0 0 0 0 0 0 0 0 0
"135" 0 0 0.208899932234019 0.753298667714128 0.0378014000518538 0 0 0 0 0 0 0 0 0 0 0
"136" 0 0 0.202800993901062 0.756545648567178 0.0406533575317604 0 0 0 0 0 0 0 0 0 0 0
"137" 0 0 0.196792410210075 0.759598567233534 0.043609022556391 0 0 0 0 0 0 0 0 0 0 0
"138" 0 0 0.190874181161057 0.762457423713197 0.0466683951257454 0 0 0 0 0 0 0 0 0 0 0
"139" 0 0 0.185046306754009 0.765122218006167 0.0498314752398237 0 0 0 0 0 0 0 0 0 0 0
"140" 0 0 0.173661621865823 0.769869620032025 0.0564687581021519 0 0 0 0 0 0 0 0 0 0 0
"141" 0 0 0.157262254348317 0.77553525667061 0.0672024889810734 0 0 0 0 0 0 0 0 0 0 0
"142" 0 0 0.146781115879828 0.778342036829531 0.0748768472906404 0 0 0 0 0 0 0 0 0 0 0
"143" 0 0 0.141676078608539 0.779454333628952 0.0788695877625097 0 0 0 0 0 0 0 0 0 0 0
"144" 0 0 0.136661395979218 0.780372568241679 0.0829660357791029 0 0 0 0 0 0 0 0 0 0 0
"145" 0 0 0.131737067991868 0.781096740667712 0.08716619134042 0 0 0 0 0 0 0 0 0 0 0
"146" 0 0 0.126903094646487 0.781626850907052 0.091470054446461 0 0 0 0 0 0 0 0 0 0 0
"147" 0 0 0.112943302462164 0.782052808504909 0.105003889032927 0 0 0 0 0 0 0 0 0 0 0
"148" 0 0 0.108470747684662 0.781806669997474 0.109722582317864 0 0 0 0 0 0 0 0 0 0 0
"149" 0 0 0.10408854754913 0.781366469303346 0.114544983147524 0 0 0 0 0 0 0 0 0 0 0
"150" 0 0 0.0955952112039756 0.779903881355008 0.124500907441016 0 0 0 0 0 0 0 0 0 0 0
"151" 0 0 0.0874632934266998 0.777665044659896 0.134871661913404 0 0 0 0 0 0 0 0 0 0 0
"152" 0 0 0.0835328665010165 0.7762545330323 0.140212600466684 0 0 0 0 0 0 0 0 0 0 0
"153" 0 0 0.0796927942173029 0.774649959218009 0.145657246564688 0 0 0 0 0 0 0 0 0 0 0
"154" 0 0 0.0722837135757849 0.770858625029349 0.156857661394866 0 0 0 0 0 0 0 0 0 0 0
"155" 0 0 0.0687147052179806 0.768671864654978 0.162613430127042 0 0 0 0 0 0 0 0 0 0 0
"156" 0 0 0.0652360515021459 0.766291042093913 0.168472906403941 0 0 0 0 0 0 0 0 0 0 0
"157" 0 0 0.061847752428281 0.763716157346155 0.174436090225564 0 0 0 0 0 0 0 0 0 0 0
"158" 0 0 0.0585498079963858 0.760947210411703 0.180502981591911 0 0 0 0 0 0 0 0 0 0 0
"159" 0 0 0.0522249830585046 0.754827129982719 0.192947886958776 0 0 0 0 0 0 0 0 0 0 0
"160" 0 0 0.0491981025525186 0.751475996488187 0.199325900959295 0 0 0 0 0 0 0 0 0 0 0
"161" 0 0 0.037994126948272 0.73613084064312 0.225875032408608 0 0 0 0 0 0 0 0 0 0 0
"162" 0 0 0.028235825615541 0.717680689810956 0.254083484573503 0 0 0 0 0 0 0 0 0 0 0
"163" 0 0 0.0260221368872826 0.712582996636181 0.261394866476536 0 0 0 0 0 0 0 0 0 0 0
"164" 0 0 0.0238988028009939 0.707291241274713 0.268809955924294 0 0 0 0 0 0 0 0 0 0 0
"165" 0 0 0.0218658233566749 0.70180542372655 0.276328752916775 0 0 0 0 0 0 0 0 0 0 0
"166" 0 0 0.0180709283939462 0.690251602070145 0.291677469535909 0 0 0 0 0 0 0 0 0 0 0
"167" 0 0 0.0163090128755365 0.684183597961902 0.299507389162562 0 0 0 0 0 0 0 0 0 0 0
"168" 0 0 0.0146374519990965 0.677921531666965 0.307441016333938 0 0 0 0 0 0 0 0 0 0 0
"169" 0 0 0.0101648972215948 0.657970959661993 0.331864143116412 0 0 0 0 0 0 0 0 0 0 0
"170" 0 0 0.00650553422182065 0.636273827976779 0.3572206378014 0 0 0 0 0 0 0 0 0 0 0
"171" 0 0 0.00451773209848656 0.620838762586502 0.374643505315012 0 0 0 0 0 0 0 0 0 0 0
"172" 0 0 0.00221368872825841 0.596230698100883 0.401555613170858 0 0 0 0 0 0 0 0 0 0 0
"173" 0 0 0.00162638355545516 0.587639885565624 0.410733730878921 0 0 0 0 0 0 0 0 0 0 0
"174" 0 0 0.00112943302462164 0.57885501084367 0.420015556131709 0 0 0 0 0 0 0 0 0 0 0
"175" 0 0 0.00072283713575785 0.569876073935023 0.42940108892922 0 0 0 0 0 0 0 0 0 0 0
"176" 0 0 0.000180709283939462 0.551336013557647 0.448483277158413 0 0 0 0 0 0 0 0 0 0 0
"177" 0 0 4.51773209848656e-05 0.541774890088919 0.458179932590096 0 0 0 0 0 0 0 0 0 0 0
"178" 0 0 0 0.532019704433498 0.467980295566502 0 0 0 0 0 0 0 0 0 0 0
"179" 0 0 0 0.512497719394271 0.487302080405529 0.0002002002002002 0 0 0 0 0 0 0 0 0 0
"180" 0 0 0 0.474548440065681 0.523649758132517 0.0018018018018018 0 0 0 0 0 0 0 0 0 0
"181" 0 0 0 0.447044334975369 0.548901610970576 0.00405405405405406 0 0 0 0 0 0 0 0 0 0
"182" 0 0 0 0.438058748403576 0.556936246591419 0.00500500500500501 0 0 0 0 0 0 0 0 0 0
"183" 0 0 0 0.429164386060938 0.564779557883006 0.00605605605605606 0 0 0 0 0 0 0 0 0 0
"184" 0 0 0 0.403028644407955 0.587161545782235 0.00980980980980982 0 0 0 0 0 0 0 0 0 0
"185" 0 0 0 0.394499178981938 0.594239559756801 0.0112612612612613 0 0 0 0 0 0 0 0 0 0
"186" 0 0 0 0.386060937785076 0.601126249402111 0.0128128128128128 0 0 0 0 0 0 0 0 0 0
"187" 0 0 0 0.377713920817369 0.607821614718166 0.0144644644644645 0 0 0 0 0 0 0 0 0 0
"188" 0 0 0 0.369458128078818 0.614325655704966 0.0162162162162162 0 0 0 0 0 0 0 0 0 0
"189" 0 0 0 0.361293559569422 0.62063837236251 0.0180680680680681 0 0 0 0 0 0 0 0 0 0
"190" 0 0 0 0.353220215289181 0.626759764690799 0.02002002002002 0 0 0 0 0 0 0 0 0 0
"191" 0 0 0 0.32954752782339 0.643975995700134 0.0264764764764765 0 0 0 0 0 0 0 0 0 0
"192" 0 0 0 0.314221857325306 0.654496861393413 0.0312812812812813 0 0 0 0 0 0 0 0 0 0
"193" 0 0 0 0.306695858419996 0.65947030774617 0.0338338338338339 0 0 0 0 0 0 0 0 0 0
"194" 0 0 0 0.263455573800401 0.685293174948347 0.0512512512512513 0 0 0 0 0 0 0 0 0 0
"195" 0 0 0 0.256568144499179 0.688927350996316 0.0545045045045046 0 0 0 0 0 0 0 0 0 0
"196" 0 0 0 0.223499361430396 0.704228366297332 0.0722722722722724 0 0 0 0 0 0 0 0 0 0
"197" 0 0 0 0.198686371100164 0.713025340611547 0.0882882882882884 0 0 0 0 0 0 0 0 0 0
"198" 0 0 0 0.192711184090494 0.714746273366963 0.0925425425425427 0 0 0 0 0 0 0 0 0 0
"199" 0 0 0 0.181034482758621 0.717614165890028 0.101351351351351 0 0 0 0 0 0 0 0 0 0
"200" 0 0 0 0.175332968436417 0.718761125657677 0.105905905905906 0 0 0 0 0 0 0 0 0 0
"201" 0 0 0 0.169722678343368 0.719716761096071 0.110560560560561 0 0 0 0 0 0 0 0 0 0
"202" 0 0 0 0.164203612479475 0.72048107220521 0.115315315315315 0 0 0 0 0 0 0 0 0 0
"203" 0 0 0 0.153439153439153 0.721435721435721 0.125125125125125 0 0 0 0 0 0 0 0 0 0
"204" 0 0 0 0.143039591315453 0.721625073349211 0.135335335335335 0 0 0 0 0 0 0 0 0 0
"205" 0 0 0 0.137976646597336 0.721432762812073 0.140590590590591 0 0 0 0 0 0 0 0 0 0
"206" 0 0 0 0.133004926108374 0.721049127945679 0.145945945945946 0 0 0 0 0 0 0 0 0 0
"207" 0 0 0 0.128124429848568 0.720474168750031 0.151401401401402 0 0 0 0 0 0 0 0 0 0
"208" 0 0 0 0.11863711001642 0.718750277370967 0.162612612612613 0 0 0 0 0 0 0 0 0 0
"209" 0 0 0 0.105090311986864 0.714729507832956 0.18018018018018 0 0 0 0 0 0 0 0 0 0
"210" 0 0 0 0.100757161101989 0.713006602661775 0.186236236236236 0 0 0 0 0 0 0 0 0 0
"211" 0 0 0 0.0965152344462689 0.711092373161339 0.192392392392393 0 0 0 0 0 0 0 0 0 0
"212" 0 0 0 0.0923645320197044 0.708986819331647 0.198648648648649 0 0 0 0 0 0 0 0 0 0
"213" 0 0 0 0.055874840357599 0.677408442925684 0.266716716716717 0 0 0 0 0 0 0 0 0 0
"214" 0 0 0 0.049671592775041 0.668796875693427 0.281531531531532 0 0 0 0 0 0 0 0 0 0
"215" 0 0 0 0.0438332421091042 0.659420011144149 0.296746746746747 0 0 0 0 0 0 0 0 0 0
"216" 0 0 0 0.0410509031198686 0.654444592375626 0.304504504504505 0 0 0 0 0 0 0 0 0 0
"217" 0 0 0 0.0357598978288633 0.643919781850816 0.320320320320321 0 0 0 0 0 0 0 0 0 0
"218" 0 0 0 0.0332512315270936 0.638370390094528 0.328378378378379 0 0 0 0 0 0 0 0 0 0
"219" 0 0 0 0.0308337894544791 0.632629674008984 0.336536536536537 0 0 0 0 0 0 0 0 0 0
"220" 0 0 0 0.0201149425287356 0.601056228642435 0.378828828828829 0 0 0 0 0 0 0 0 0 0
"221" 0 0 0 0.0182448458310527 0.594167566581359 0.387587587587588 0 0 0 0 0 0 0 0 0 0
"222" 0 0 0 0.0164659733625251 0.587087580191028 0.396446446446447 0 0 0 0 0 0 0 0 0 0
"223" 0 0 0 0.0147783251231527 0.579816269471441 0.405405405405406 0 0 0 0 0 0 0 0 0 0
"224" 0 0 0 0.0131819011129356 0.572353634422599 0.414464464464465 0 0 0 0 0 0 0 0 0 0
"225" 0 0 0 0.0116767013318737 0.564699675044502 0.423623623623624 0 0 0 0 0 0 0 0 0 0
"226" 0 0 0 0.00893997445721584 0.548817783300541 0.442242242242243 0 0 0 0 0 0 0 0 0 0
"227" 0 0 0 0.00770844736361978 0.540589850934678 0.451701701701702 0 0 0 0 0 0 0 0 0 0
"228" 0 0 0 0.00551906586389345 0.523560013215185 0.470920920920922 0 0 0 0 0 0 0 0 0 0
"229" 0 0 0 0.00456121145776318 0.514758107861556 0.480680680680681 0 0 0 0 0 0 0 0 0 0
"230" 0 0 0 0.00369458128078818 0.505764878178671 0.490540540540541 0 0 0 0 0 0 0 0 0 0
"231" 0 0 0 0.00291917533296844 0.49658032416653 0.500500500500501 0 0 0 0 0 0 0 0 0 0
"232" 0 0 0 0.00223499361430396 0.487204445825135 0.510560560560561 0 0 0 0 0 0 0 0 0 0
"233" 0 0 0 0.0011403028644408 0.467878716154578 0.530980980980982 0 0 0 0 0 0 0 0 0 0
"234" 0 0 0 0.000729793833242109 0.457928864825416 0.541341341341342 0 0 0 0 0 0 0 0 0 0
"235" 0 0 0 0.000182448458310527 0.437455189179326 0.562362362362363 0 0 0 0 0 0 0 0 0 0
"236" 0 0 0 4.56121145776318e-05 0.426931364862399 0.573023023023024 0 0 0 0 0 0 0 0 0 0
"237" 0 0 0 0 0.416216216216215 0.583783783783784 0 0 0 0 0 0 0 0 0 0
"238" 0 0 0 0 0.405475605475605 0.59443228804931 9.21064750851988e-05 0 0 0 0 0 0 0 0 0
"239" 0 0 0 0 0.394875394875394 0.604756179224265 0.000368425900340795 0 0 0 0 0 0 0 0 0
"240" 0 0 0 0 0.384415584415584 0.61475545730865 0.000828958275766789 0 0 0 0 0 0 0 0 0
"241" 0 0 0 0 0.374096174096173 0.624430122302464 0.00147370360136318 0 0 0 0 0 0 0 0 0
"242" 0 0 0 0 0.363917163917163 0.633780174205707 0.00230266187712997 0 0 0 0 0 0 0 0 0
"243" 0 0 0 0 0.353878553878553 0.64280561301838 0.00331583310306716 0 0 0 0 0 0 0 0 0
"244" 0 0 0 0 0.343980343980343 0.651506438740482 0.00451321727917474 0 0 0 0 0 0 0 0 0
"245" 0 0 0 0 0.334222534222533 0.659882651372014 0.00589481440545272 0 0 0 0 0 0 0 0 0
"246" 0 0 0 0 0.324605124605124 0.667934250912975 0.0074606244819011 0 0 0 0 0 0 0 0 0
"247" 0 0 0 0 0.315128115128114 0.675661237363366 0.00921064750851988 0 0 0 0 0 0 0 0 0
"248" 0 0 0 0 0.305791505791505 0.683063610723186 0.0111448834853091 0 0 0 0 0 0 0 0 0
"249" 0 0 0 0 0.220147420147419 0.739233624340008 0.0406189555125727 0 0 0 0 0 0 0 0 0
"250" 0 0 0 0 0.197191997191996 0.749754673158929 0.0530533296490745 0 0 0 0 0 0 0 0 0
"251" 0 0 0 0 0.189820989820989 0.752612463250762 0.0575665469282492 0 0 0 0 0 0 0 0 0
"252" 0 0 0 0 0.182590382590382 0.755145640252024 0.0622639771575944 0 0 0 0 0 0 0 0 0
"253" 0 0 0 0 0.161740961740961 0.760797492712387 0.0774615455466522 0 0 0 0 0 0 0 0 0
"254" 0 0 0 0 0.155071955071954 0.762032217351367 0.0828958275766789 0 0 0 0 0 0 0 0 0
