"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17"
"90" 0 0.00733523954118298 0.272367831947858 0.660239273424742 0.0600576550862172 0 0 0 0 0 0 0 0 0 0 0 0
"91" 0 0.00691216004890934 0.268124605637602 0.662810730335656 0.0621525039778325 0 0 0 0 0 0 0 0 0 0 0 0
"92" 0 0.00650566974075308 0.263887581586143 0.6653112404545 0.0642955082186041 0 0 0 0 0 0 0 0 0 0 0 0
"93" 0 0.00611543683303185 0.259657762709922 0.667739585428637 0.0664872150284089 0 0 0 0 0 0 0 0 0 0 0 0
"94" 0 0.00574112954206331 0.255436151925381 0.670094546905432 0.0687281716271236 0 0 0 0 0 0 0 0 0 0 0 0
"95" 0 0.00538241608416511 0.251223752148963 0.672374906532247 0.0710189252346251 0 0 0 0 0 0 0 0 0 0 0 0
"96" 0 0.00503896467565491 0.247021566297107 0.674579445956448 0.07336002307079 0 0 0 0 0 0 0 0 0 0 0 0
"97" 0 0.00471044353285035 0.242830597286257 0.676706946825398 0.0757520123554952 0 0 0 0 0 0 0 0 0 0 0 0
"98" 0 0.00439652087206908 0.238651848032853 0.67875619078646 0.0781954403086174 0 0 0 0 0 0 0 0 0 0 0 0
"99" 0 0.00353902594504158 0.226198947981739 0.684422197695966 0.0858398283772541 0 0 0 0 0 0 0 0 0 0 0 0
"100" 0 0.0023708708967759 0.2057821152467 0.692186691474702 0.0996603223818219 0 0 0 0 0 0 0 0 0 0 0 0
"101" 0 0.00217340430849866 0.20175847505019 0.693476797396159 0.102591323245153 0 0 0 0 0 0 0 0 0 0 0 0
"102" 0 0.00198721836542124 0.197757083775542 0.694676462883369 0.105579234975668 0 0 0 0 0 0 0 0 0 0 0 0
"103" 0 0.00164736128013646 0.189825059657603 0.696799599144501 0.11172797991776 0 0 0 0 0 0 0 0 0 0 0 0
"104" 0 0.0013486453714628 0.181994066224415 0.69854635343701 0.118110934967113 0 0 0 0 0 0 0 0 0 0 0 0
"105" 0 0.000672802010520639 0.159187503348689 0.701430856291914 0.138708838348877 0 0 0 0 0 0 0 0 0 0 0 0
"106" 0 0.000442378243130198 0.148219976075595 0.701487684251156 0.149849961430119 0 0 0 0 0 0 0 0 0 0 0 0
"107" 0 0.000322493739241914 0.141088068459692 0.700990113289282 0.157599324511784 0 0 0 0 0 0 0 0 0 0 0 0
"108" 0 0.000186628321320552 0.130679931213909 0.699416205391698 0.169717235073073 0 0 0 0 0 0 0 0 0 0 0 0
"109" 0 0.000121488125019631 0.12394602319392 0.697801018376038 0.178131470305022 0 0 0 0 0 0 0 0 0 0 0 0
"110" 0 7.36006802007866e-05 0.11738535584248 0.695721728001959 0.18681931547536 0 0 0 0 0 0 0 0 0 0 0 0
"111" 0 5.52972803912747e-05 0.114172494708569 0.694504998173923 0.191267209837116 0 0 0 0 0 0 0 0 0 0 0 0
"112" 0 4.03117174052393e-05 0.111005952491121 0.693168587448374 0.1957851483431 0 0 0 0 0 0 0 0 0 0 0 0
"113" 0 2.83122075603326e-05 0.107886732106576 0.691711277472675 0.200373678213188 0 0 0 0 0 0 0 0 0 0 0 0
"114" 0 1.89669671742072e-05 0.104815836471377 0.690131849894191 0.205033346667258 0 0 0 0 0 0 0 0 0 0 0 0
"115" 0 6.91216004890934e-06 0.0988230311147801 0.686601768518325 0.214568288206846 0 0 0 0 0 0 0 0 0 0 0 0
"116" 0 3.53902594504158e-06 0.0959031272262661 0.68464867801567 0.219444655732119 0 0 0 0 0 0 0 0 0 0 0 0
"117" 0 4.42378243130198e-07 0.0902213316110152 0.680360305617736 0.229417920393006 0 0 0 0 0 0 0 0 0 0 0 0
"118" 0 5.52972803912747e-08 0.0874614457171614 0.678022587017185 0.234515911968374 0 0 0 0 0 0 0 0 0 0 0 0
"119" 0 0 0.0847569049877443 0.675554222345396 0.23968887266686 0 0 0 0 0 0 0 0 0 0 0 0
"120" 0 0 0.0821084463301829 0.67295457971345 0.244936788764323 1.85192044149783e-07 0 0 0 0 0 0 0 0 0 0 0
"121" 0 0 0.0795157426158064 0.670225373087288 0.250257402760552 1.48153635319827e-06 0 0 0 0 0 0 0 0 0 0 0
"122" 0 0 0.0720662297548512 0.661283373540099 0.26662724769953 2.31490055187229e-05 0 0 0 0 0 0 0 0 0 0 0
"123" 0 0 0.0696906144362795 0.658058915233663 0.272210468848521 4.00014815363532e-05 0 0 0 0 0 0 0 0 0 0 0
"124" 0 0 0.0650971584255951 0.651258113512682 0.283549909735119 9.48183266046891e-05 0 0 0 0 0 0 0 0 0 0 0
"125" 0 0 0.0628781314580956 0.647686370957453 0.289300492584266 0.000135005000185192 0 0 0 0 0 0 0 0 0 0 0
"126" 0 0 0.0607101143322332 0.644003467845278 0.295101225778339 0.000185192044149783 0 0 0 0 0 0 0 0 0 0 0
"127" 0 0 0.0585925139103146 0.640211704605814 0.300949290873108 0.000246490610763362 0 0 0 0 0 0 0 0 0 0 0
"128" 0 0 0.0545061906275347 0.632310799463655 0.312776142987813 0.000406866920997074 0 0 0 0 0 0 0 0 0 0 0
"129" 0 0 0.0525362814912866 0.628206258420277 0.318749293119289 0.000508166969147006 0 0 0 0 0 0 0 0 0 0 0
"130" 0 0 0.0487400025406065 0.619700501537216 0.33080094930934 0.000758546612837513 0 0 0 0 0 0 0 0 0 0 0
"131" 0 0 0.0469124464507876 0.61530388655685 0.336873818479455 0.000909848512907886 0 0 0 0 0 0 0 0 0 0 0
"132" 0 0 0.0417049940710945 0.601566700616311 0.355246768959396 0.00148153635319827 0 0 0 0 0 0 0 0 0 0 0
"133" 0 0 0.0339077048092098 0.576984946496791 0.386213723004158 0.00289362568984037 0 0 0 0 0 0 0 0 0 0 0
"134" 0 0 0.0324751784232324 0.571836332907021 0.392433553301771 0.00325493536797659 0 0 0 0 0 0 0 0 0 0 0
"135" 0 0 0.0310835785381034 0.566615666064497 0.398655620392399 0.00364513500500019 0 0 0 0 0 0 0 0 0 0 0
"136" 0 0 0.0297323120161294 0.56132524639888 0.404877105831815 0.00406533575317605 0 0 0 0 0 0 0 0 0 0 0
"137" 0 0 0.0284207857196169 0.555967374339827 0.411095191175787 0.00451664876476907 0 0 0 0 0 0 0 0 0 0 0
"138" 0 0 0.0271484065108725 0.550544350316997 0.417307057980086 0.00500018519204415 0 0 0 0 0 0 0 0 0 0 0
"139" 0 0 0.0259145812522026 0.545058474760049 0.423509887800482 0.0055170561872662 0 0 0 0 0 0 0 0 0 0 0
"140" 0 0 0.023560220034313 0.533907370762432 0.435877162712644 0.00665524649061077 0 0 0 0 0 0 0 0 0 0 0
"141" 0 0 0.0203030043907018 0.51676683900158 0.454289836595866 0.0086403200118523 0 0 0 0 0 0 0 0 0 0 0
"142" 0 0 0.0183074914773528 0.50509073899741 0.46643991167865 0.0101618578465869 0 0 0 0 0 0 0 0 0 0 0
"143" 0 0 0.0173607448623154 0.49918486663522 0.472468981635543 0.010985406866921 0 0 0 0 0 0 0 0 0 0 0
"144" 0 0 0.0164472139581116 0.493236846605839 0.478463648610463 0.0118522908255861 0 0 0 0 0 0 0 0 0 0 0
"145" 0 0 0.0155663056270479 0.487248979338924 0.484421094159181 0.0127636208748472 0 0 0 0 0 0 0 0 0 0 0
"146" 0 0 0.0147174267314307 0.481223565264134 0.490338499837466 0.0137205081669692 0 0 0 0 0 0 0 0 0 0 0
"147" 0 0 0.0123570352803243 0.4629450464891 0.507822293207427 0.016875625023149 0 0 0 0 0 0 0 0 0 0 0
"148" 0 0 0.011630342749559 0.456792449479395 0.513551354961683 0.0180258528093633 0 0 0 0 0 0 0 0 0 0 0
"149" 0 0 0.010932713965773 0.450613807810108 0.519226284624356 0.019227193599763 0 0 0 0 0 0 0 0 0 0 0
"150" 0 0 0.00962227508836516 0.438187592211421 0.530402473898036 0.0217876588021779 0 0 0 0 0 0 0 0 0 0 0
"151" 0 0 0.00842097354655315 0.425684803130306 0.541328313474628 0.0245659098485129 0 0 0 0 0 0 0 0 0 0 0
"152" 0 0 0.00785976643226194 0.419410444607984 0.546690306015941 0.0260394829438128 0 0 0 0 0 0 0 0 0 0 0
"153" 0 0 0.00732406423878933 0.413123844004031 0.551981255800292 0.0275708359568873 0 0 0 0 0 0 0 0 0 0 0
"154" 0 0 0.00632680206352603 0.400523118269865 0.562338753321189 0.0308113263454202 0 0 0 0 0 0 0 0 0 0 0
"155" 0 0 0.00586405580634845 0.394213593998969 0.567399664169275 0.0325226860254084 0 0 0 0 0 0 0 0 0 0 0
"156" 0 0 0.00542444191921563 0.387901029365075 0.572378258483479 0.0342962702322308 0 0 0 0 0 0 0 0 0 0 0
"157" 0 0 0.00500736726443413 0.381587724797842 0.577271717819571 0.0361331901181526 0 0 0 0 0 0 0 0 0 0 0
"158" 0 0 0.00461223870431048 0.37527598072693 0.582077223733322 0.0380345568354384 0 0 0 0 0 0 0 0 0 0 0
"159" 0 0 0.00388544731726293 0.362666375792697 0.591413101516878 0.042035075373162 0 0 0 0 0 0 0 0 0 0 0
"160" 0 0 0.00355259821495211 0.356373115788694 0.595937836498225 0.0441364494981296 0 0 0 0 0 0 0 0 0 0 0
"161" 0 0 0.00241100586761463 0.331330702218802 0.613016319988697 0.0532419719248861 0 0 0 0 0 0 0 0 0 0 0
"162" 0 0 0.00154462941004054 0.306607711586313 0.62832678786027 0.0635208711433757 0 0 0 0 0 0 0 0 0 0 0
"163" 0 0 0.00136658924572162 0.300494126984599 0.631857014055986 0.0662822697136932 0 0 0 0 0 0 0 0 0 0 0
"164" 0 0 0.00120278438604565 0.294412008464765 0.635262647054372 0.0691225600948184 0 0 0 0 0 0 0 0 0 0 0
"165" 0 0 0.00105262169331914 0.288363656456469 0.638540868411196 0.0720428534390163 0 0 0 0 0 0 0 0 0 0 0
"166" 0 0 0.000790850257940754 0.276377453693127 0.644703802423242 0.0781278936256899 0 0 0 0 0 0 0 0 0 0 0
"167" 0 0 0.000678055239901954 0.270444203797399 0.647582878190004 0.0812948627726953 0 0 0 0 0 0 0 0 0 0 0
"168" 0 0 0.00057652983803881 0.264553922131842 0.650323268538286 0.0845462794918331 0 0 0 0 0 0 0 0 0 0 0
"169" 0 0 0.000333639952568756 0.247163890812795 0.657684142629947 0.0948183266046891 0 0 0 0 0 0 0 0 0 0 0
"170" 0 0 0.000170823655715203 0.230243389033007 0.663695383963005 0.105890403348272 0 0 0 0 0 0 0 0 0 0 0
"171" 0 0 9.88562822425943e-05 0.219254576652629 0.666915502951643 0.113731064113486 0 0 0 0 0 0 0 0 0 0 0
"172" 0 0 3.39077048092098e-05 0.203254649884451 0.670508249699899 0.126203192710841 0 0 0 0 0 0 0 0 0 0 0
"173" 0 0 2.13529569644004e-05 0.19805942049433 0.671364576376477 0.130554650172229 0 0 0 0 0 0 0 0 0 0 0
"174" 0 0 1.23570352803243e-05 0.192937064919942 0.672045577859586 0.135005000185192 0 0 0 0 0 0 0 0 0 0 0
"175" 0 0 6.32680206352604e-06 0.187889883590945 0.672548435704995 0.139555353901996 0 0 0 0 0 0 0 0 0 0 0
"176" 0 0 7.90850257940754e-07 0.178030245387761 0.673008446705793 0.148960517056187 0 0 0 0 0 0 0 0 0 0 0
"177" 0 0 9.88562822425943e-08 0.173222389372891 0.672959962972723 0.153817548798104 0 0 0 0 0 0 0 0 0 0 0
"178" 0 0 0 0.168498909322046 0.672722061825033 0.158779028852921 0 0 0 0 0 0 0 0 0 0 0
"179" 0 0 0 0.159310141512589 0.671674294718153 0.169013955735522 1.60803373654779e-06 0 0 0 0 0 0 0 0 0 0
"180" 0 0 0 0.141947040723459 0.66736320900551 0.190646333360144 4.34169108867905e-05 0 0 0 0 0 0 0 0 0 0
"181" 0 0 0 0.129787064992849 0.662281139735454 0.207785263197454 0.000146532074242918 0 0 0 0 0 0 0 0 0 0
"182" 0 0 0 0.125893716550001 0.660250185973211 0.213655093259719 0.000201004217068474 0 0 0 0 0 0 0 0 0 0
"183" 0 0 0 0.12207901890883 0.658055520979405 0.219597923498848 0.000267536612918139 0 0 0 0 0 0 0 0 0 0
"184" 0 0 0 0.111098805203366 0.650517783235882 0.237831855989116 0.000551555571635894 0 0 0 0 0 0 0 0 0 0
"185" 0 0 0 0.107590685176892 0.647696797943103 0.244034127647399 0.000678389232606101 0 0 0 0 0 0 0 0 0 0
"186" 0 0 0 0.104157203156091 0.644726363732402 0.250293119838395 0.000823313273112471 0 0 0 0 0 0 0 0 0 0
"187" 0 0 0 0.100797556581761 0.641609333066508 0.256605576633274 0.000987533718457414 0 0 0 0 0 0 0 0 0 0
"188" 0 0 0 0.0975109428947026 0.638348558408148 0.262968242103206 0.00117225659394334 0 0 0 0 0 0 0 0 0 0
"189" 0 0 0 0.0942965595357142 0.634946892220053 0.269377860319361 0.00137868792487267 0 0 0 0 0 0 0 0 0 0
"190" 0 0 0 0.091153603945595 0.631407186964949 0.275831175352908 0.00160803373654779 0 0 0 0 0 0 0 0 0 0
"191" 0 0 0 0.0821452781964462 0.619988361424878 0.295420742069604 0.00244561830907213 0 0 0 0 0 0 0 0 0 0
"192" 0 0 0 0.0764821529560128 0.611737910879814 0.308639245272478 0.00314069089169491 0 0 0 0 0 0 0 0 0 0
"193" 0 0 0 0.0737509102358935 0.607429872939963 0.315286366704948 0.0035328501191955 0 0 0 0 0 0 0 0 0 0
"194" 0 0 0 0.058717371286893 0.579201973110284 0.355494149417924 0.00658650618489977 0 0 0 0 0 0 0 0 0 0
"195" 0 0 0 0.0564299438048048 0.574127334092374 0.362219233554031 0.00722348854878976 0 0 0 0 0 0 0 0 0 0
"196" 0 0 0 0.045879634311225 0.54733961942527 0.395751242864524 0.0110295033989813 0 0 0 0 0 0 0 0 0 0
"197" 0 0 0 0.0384554266645479 0.524383171962228 0.422269400939055 0.0148920004341691 0 0 0 0 0 0 0 0 0 0
"198" 0 0 0 0.0367338034190092 0.518455847879016 0.428829106415511 0.0159812422864632 0 0 0 0 0 0 0 0 0 0
"199" 0 0 0 0.033446253412883 0.506395312290751 0.441841925016001 0.0183165092803647 0 0 0 0 0 0 0 0 0 0
"200" 0 0 0 0.0318787215338939 0.500267805711155 0.448288526282374 0.019564946472577 0 0 0 0 0 0 0 0 0 0
"201" 0 0 0 0.0303609483253532 0.494079276558221 0.454690914287726 0.0208688608287002 0 0 0 0 0 0 0 0 0 0
"202" 0 0 0 0.02889213122806 0.487832577294678 0.461045833103226 0.0222294583740367 0 0 0 0 0 0 0 0 0 0
"203" 0 0 0 0.0260981551304132 0.475176078286677 0.47360023944935 0.0251255271335593 0 0 0 0 0 0 0 0 0 0
"204" 0 0 0 0.0234903727673472 0.462321128388981 0.485925697890108 0.028262800953564 0 0 0 0 0 0 0 0 0 0
"205" 0 0 0 0.02225429783828 0.455826365513319 0.491994431823898 0.0299249048245033 0 0 0 0 0 0 0 0 0 0
"206" 0 0 0 0.0210623636652558 0.449290547303418 0.497996160994856 0.0316509280364702 0 0 0 0 0 0 0 0 0 0
"207" 0 0 0 0.0199137676890736 0.442716526222008 0.503927629474151 0.0334420766147674 0 0 0 0 0 0 0 0 0 0
"208" 0 0 0 0.0177433800904324 0.429465285295572 0.515566760642433 0.037224573971562 0 0 0 0 0 0 0 0 0 0
"209" 0 0 0 0.0147927711887667 0.409373213937809 0.532417103986634 0.0434169108867905 0 0 0 0 0 0 0 0 0 0
"210" 0 0 0 0.0138873506504207 0.402629877344639 0.53785863381052 0.0456241381944194 0 0 0 0 0 0 0 0 0 0
"211" 0 0 0 0.0130196503945114 0.39586830511906 0.543207111440934 0.0479049330454954 0 0 0 0 0 0 0 0 0 0
"212" 0 0 0 0.0121888678618378 0.389091349723798 0.548459280949043 0.0502605014653208 0 0 0 0 0 0 0 0 0 0
"213" 0 0 0 0.00573495428890312 0.321103263238969 0.594967724960801 0.0781940575113267 0 0 0 0 0 0 0 0 0 0
"214" 0 0 0 0.00480692833306849 0.307606294178676 0.602788123412493 0.0847986540757626 0 0 0 0 0 0 0 0 0 0
"215" 0 0 0 0.00398484019173674 0.294196120501539 0.610053981075803 0.0917650582309218 0 0 0 0 0 0 0 0 0 0
"216" 0 0 0 0.0036115164035075 0.287530713088475 0.613470817289739 0.0953869532182786 0 0 0 0 0 0 0 0 0 0
"217" 0 0 0 0.0029362965959184 0.274293519427001 0.619856024838022 0.102914159139059 0 0 0 0 0 0 0 0 0 0
"218" 0 0 0 0.00263279545815697 0.267727438104047 0.622817884314709 0.106821882123087 0 0 0 0 0 0 0 0 0 0
